9,5,272.506266501,273.316937110,26.028681571,14.755844037,-1,-1,-1
9,7,422.931776138,208.432071672,20.187124182,29.572515186,-1,-1,-1
9,21,276.595519811,278.915902771,26.055322733,10.508467901,-1,-1,-1
9,4,193.052749480,282.083160781,200.641213443,76.863728156,-1,-1,-1
9,9,486.285947674,217.794225648,18.922135831,35.985318387,-1,-1,-1
9,20,328.108244659,292.012120756,15.861104370,15.075659424,-1,-1,-1
10,0,352.017434156,197.623937116,44.283351868,100.425217558,-1,-1,-1
10,6,296.094159865,217.912976573,28.173641395,43.101525386,-1,-1,-1
10,5,274.557004808,271.121581898,26.088949164,14.785271322,-1,-1,-1
10,7,425.650463882,206.419429976,20.248650752,29.669766926,-1,-1,-1
10,12,315.793432630,236.418142130,15.467408748,34.938557346,-1,-1,-1
10,9,489.230485059,216.109891146,19.077985799,36.111971807,-1,-1,-1
10,12,315.793432630,236.418142130,15.467408748,34.938557346,-1,-1,-1
10,19,328.605391275,285.676117584,16.483482180,19.484482871,-1,-1,-1
10,137,472.021010873,211.625164457,30.520210079,40.664034913,-1,-1,-1
10,4,194.796391743,279.882338625,201.069387040,77.345968476,-1,-1,-1
11,0,352.413515802,195.574793133,44.521945563,100.529436179,-1,-1,-1
11,19,329.103872314,284.103045693,16.533638005,19.534234191,-1,-1,-1
11,12,316.213224582,234.629966451,15.443740065,35.040748151,-1,-1,-1
11,12,316.213224582,234.629966451,15.443740065,35.040748151,-1,-1,-1
11,6,296.420234399,216.113915615,28.208944243,43.207280299,-1,-1,-1
11,7,426.194066369,204.145584620,20.302731523,29.726571785,-1,-1,-1
11,4,194.960648937,278.542961524,201.718913948,77.230119022,-1,-1,-1
11,5,274.919610706,269.567360622,26.145530269,14.826391216,-1,-1,-1
11,14,480.056299842,223.653471950,24.880011101,31.589332459,-1,-1,-1
11,26,112.322601942,330.878019566,28.221889514,34.377524105,-1,-1,-1
12,19,327.328309020,283.188664708,16.573921666,19.575709997,-1,-1,-1
12,5,273.003754302,268.730409744,26.203576209,14.867175962,-1,-1,-1
12,6,294.454107992,215.052676382,28.237718863,43.300725535,-1,-1,-1
12,12,314.345826386,233.562122838,15.408745651,35.133661158,-1,-1,-1
